LON,LAT,ANNUAL
-47.037,-14.445,5599
-49.921,-1.428,5312
-49.659,-14.266,5337
-49.388,-14.287,5360
-49.152,-14.314,5320
-49.337,-14.199,5359
-48.076,-14.153,5386
-5.034,-14.099,5260
-46.634,-14.102,5618
-46.363,-14.089,5479
-4.918,-14.015,5312
-49.298,-13.928,5323
-49.069,-13.868,5316
-46.486,-13.946,5565
-50.282,-13.773,5307
-48.569,-13.791,5274
-4.746,-13.792,5401
-47.266,-13.781,5439
-49.834,-13.651,5320
-49.275,-13.731,5321
-49.015,-13.714,5332
-46.886,-13.741,5614
-48.878,-13.650,5346
-48.742,-13.508,5365
-4.822,-13.531,5304
-49.150,-13.439,5345
-46.311,-13.403,5550
-50.164,-13.274,5257
-48.687,-13.349,5326
-46.892,-13.258,5560
-46.396,-13.292,5519
-49.506,-13.243,5318
-46.769,-13.035,5544
-45.934,-9.110,5508
-45.748,-8.474,5476
-46.038,-7.533,5350
-46.623,-7.359,5208
-47.464,-7.336,5178
-44.554,-7.220,5503
-4.626,-712,5212
-45.347,-7.141,5412
-45.139,-7.086,5449
-44.810,-7.076,5482
-4.668,-6.962,5168
-46.178,-6.962,5224
-45.481,-7.022,5352
-46.532,-6.824,5174
-44.645,-6.812,5370
-43.027,-6.756,5641
-44.048,-6.731,5506
-47.443,-6.561,5156
-44.085,-6.599,5467
-47.057,-6.465,5118
-44.192,-6.479,5410
-4.370,-6.494,5423
-46.192,-6.441,5177
-44.369,-638,5411
-43.990,-643,5440
-43.545,-6.416,5482
-47.397,-6.342,5129
-47.363,-6.171,5111
-47.037,-6.190,5128
-44.898,-6.163,5313
-43.776,-6.178,5442
-42.858,-6.248,5620
-44.247,-6.032,5397
-43.528,-6.048,5491
-47.389,-5.931,5069
-46.704,-5.876,5126
-47.068,-5.831,5118
-46.156,-5.820,5115
-44.225,-5.819,5333
-43.836,-5.833,5424
-4.737,-5.750,5035
-44.157,-5.728,5350
-43.107,-5.684,5542
-47.014,-5.599,5047
-46.748,-5.570,5070
-44.383,-5.581,5309
-47.478,-5.519,5025
-4.739,-5.531,5050
-45.249,-5.497,5203
-44.559,-5.498,5279
-44.070,-5.472,5391
-43.204,-552,5513
-47.407,-544,5018
-47.296,-5.447,5018
-4.564,-5.370,5093
-44.336,-5.406,5311
-44.645,-5.255,5274
-44.495,-5.290,5298
-44.247,-5.319,5313
-4.814,-518,4923
-47.784,-5.177,4946
-48.430,-5.085,4872
-47.389,-5.126,4904
-45.788,-5.143,5125
-45.077,-5.106,5200
-44.582,-5.060,5241
-44.302,-5.148,5316
-43.817,-5.109,5392
-42.833,-5.098,5572
-4.538,-4.989,5071
-44.993,-5.023,5205
-44.696,-4.987,5247
-44.441,-5.036,5275
-44.276,-5.021,5314
-47.501,-4.948,4842
-46.009,-4.888,4954
-4.469,-4.880,5236
-44.359,-4.871,5297
-43.362,-4.866,5483
-44.943,-4.751,5177
-44.856,-4.663,5182
-44.328,-472,5298
-45.457,-4.629,5082
-45.135,-4.559,5091
-45.057,-4.608,5118
-44.980,-4.612,5138
-44.761,-4.627,5189
-4.460,-4.565,5222
-44.616,-4.568,5222
-43.469,-4.627,5486
-47.530,-4.456,4801
-46.854,-4.484,4928
-4.447,-4.519,5251
-43.893,-446,5383
-45.240,-4.445,5052
-45.040,-4.373,5105
-4.467,-4.377,5216
-44.331,-437,5297
-46.454,-4.321,4880
-45.584,-4.331,4999
-45.246,-4.289,5057
-43.932,-4.256,5367
-43.011,-4.253,5586
-4.547,-4.166,5014
-44.784,-4.225,5207
-44.446,-4.213,5290
-42.945,-4.151,5583
-45.119,-4.138,5118
-44.125,-4.135,5352
-43.325,-4.132,5519
-45.664,-3.961,4973
-45.239,-4.037,5093
-44.934,-4.045,5164
-4.447,-4.038,5310
-45.176,-3.894,5137
-42.918,-3.942,5563
-4.490,-3.838,5283
-45.843,-3.667,4926
-45.624,-3.674,5007
-45.378,-3.652,5067
-45.250,-3.741,5059
-44.229,-373,5316
-43.354,-3.739,5506
-43.109,-3.674,5550
-4.275,-3.678,5633
-46.251,-3.551,4886
-45.342,-3.610,5148
-45.185,-3.640,5103
-44.547,-3.625,5200
-44.582,-3.564,5200
-44.381,-3.635,5258
-42.607,-3.582,5646
-45.606,-3.542,4977
-44.865,-3.452,5212
-44.777,-3.455,5209
-43.917,-3.545,5324
-42.561,-3.499,5618
-45.662,-3.433,4975
-44.351,-3.402,5204
-44.024,-3.408,5311
-42.420,-3.373,5588
-42.205,-3.396,5578
-45.656,-3.271,5013
-45.177,-3.277,5272
-45.015,-3.328,5272
-44.617,-3.265,5201
-43.529,-3.336,5361
-45.000,-3.212,5214
-43.508,-3.160,5337
-43.388,-3.207,5358
-45.035,-3.099,5144
-4.433,-3.138,5173
-42.414,-3.112,5458
-45.666,-2.951,4955
-45.349,-2.969,5033
-44.993,-3.002,5149
-44.798,-2.958,5220
-44.314,-2.977,5131
-44.880,-2.892,5137
-44.675,-2.874,5271
-44.248,-2.939,5169
-44.036,-2.866,4986
-44.053,-2.931,4986
-44.071,-2.928,4986
-41.905,-2.891,5679
-45.702,-2.806,4916
-44.062,-2.775,4965
-44.056,-2.837,4965
-42.828,-2.753,5422
-42.276,-2.762,5549
-42.119,-2.841,5597
-44.829,-2.698,5140
-4.474,-2.708,5196
-42.537,-2.722,5289
-45.363,-2.592,5010
-44.855,-2.578,5098
-44.897,-2.647,5098
-44.058,-2.554,5317
-43.465,-2.599,5253
-46.039,-2.451,4848
-45.775,-2.544,4950
-45.079,-2.523,5036
-44.283,-2.540,5208
-44.109,-2.518,5170
-43.424,-2.507,5304
-43.253,-2.501,5360
-45.824,-238,4920
-44.791,-2.450,5038
-44.419,-2.407,5235
-44.103,-2.443,5385
-45.858,-2.241,4913
-45.307,-2.220,4913
-45.301,-223,4913
-44.826,-2.199,5052
-46.123,-214,4795
-45.891,-213,4862
-44.785,-2.067,5030
-44.606,-2.134,5052
-45.959,-2.050,4840
-44.529,-2.001,5133
-46.071,-1.878,4865
-45.121,-1.853,4899
-44.596,-1.862,5182
-46.301,-1.777,4819
-44.873,-1.824,5029
-46.003,-1.676,4817
-45.370,-1.666,4828
-45.078,-1.529,5113
-45.780,-140,4881
-45.734,-145,4881
-46.019,-1.201,4928
-53.282,-17.830,5067
-53.219,-17.316,5154
-5.415,-17.205,5168
-53.528,-16.947,5146
-53.032,-16.857,5236
-52.835,-16.767,5243
-54.476,-1.662,5262
-54.638,-16.468,5168
-54.254,-16.466,5286
-52.693,-16.486,5262
-56.627,-16.267,5061
-53.764,-16.347,5230
-55.967,-16.197,5175
-52.558,-1.620,5276
-57.682,-16.077,5063
-54.887,-16.054,5157
-53.554,-16.082,5248
-54.974,-15.955,5128
-54.919,-16.001,5128
-58.462,-15.858,4977
-56.079,-15.863,5148
-5.227,-15.890,5256
-52.258,-1.591,5256
-58.309,-15.768,4975
-56.344,-15.773,5099
-54.922,-15.810,5106
-54.395,-15.828,5138
-58.090,-15.675,4940
-52.758,-15.710,5269
-51.838,-15.724,5262
-58.178,-1.563,4934
-57.914,-15.609,4951
-56.133,-15.646,5132
-56.098,-15.602,5106
-54.303,-15.553,5088
-58.579,-15.496,4886
-58.343,-15.465,4893
-55.750,-15.465,4962
-5.516,-15.545,5049
-58.738,-1.545,4871
-59.062,-15.295,4930
-58.873,-15.338,4877
-58.005,-15.319,4876
-57.205,-15.333,5061
-59.337,-15.231,4938
-58.127,-15.247,4789
-56.492,-15.236,5129
-56.364,-15.195,5138
-58.382,-15.121,4726
-58.132,-15.131,4791
-57.188,-15.071,5063
-59.948,-15.004,4893
-54.974,-14.929,5175
-53.027,-14.911,5285
-57.285,-14.780,4968
-5.642,-14.826,5050
-53.607,-14.809,5196
-57.051,-1.473,4978
-56.329,-14.720,5064
-54.776,-14.662,5178
-52.353,-14.675,5306
-57.494,-14.623,4960
-59.589,-14.477,4893
-59.541,-14.541,4893
-57.010,-14.495,4999
-56.802,-14.454,5031
-56.842,-14.463,5031
-56.478,-14.514,5073
-5.289,-14.516,5295
-56.975,-14.368,5026
-56.438,-14.401,5052
-54.053,-14.427,5176
-51.005,-1.439,5280
-52.161,-14.052,5266
-51.795,-1.396,5317
-56.080,-13.820,5042
-55.274,-13.816,5092
-59.785,-13.662,4690
-59.257,-13.692,4762
-57.891,-13.659,4904
-58.819,-13.545,4812
-5.672,-13.450,5062
-53.262,-13.177,5175
-55.914,-13.072,5009
-55.250,-13.036,5060
-51.825,-12.937,5194
-56.514,-12.738,5019
-52.208,-12.594,5140
-55.722,-1.254,5040
-54.939,-12.382,5083
-55.297,-12.289,5053
-50.968,-12.292,5272
-56.643,-12.236,4972
-56.146,-12.241,4963
-51.504,-1.217,5163
-58.003,-12.121,4899
-51.403,-12.090,5164
-55.277,-11.978,5036
-55.510,-11.861,4974
-51.378,-11.672,5147
-50.678,-11.621,5210
-57.414,-11.533,4873
-54.878,-1.151,5011
-54.369,-11.530,5046
-58.771,-1.143,4776
-57.318,-11.390,4881
-57.508,-11.254,4860
-56.823,-11.309,4867
-5.067,-11.222,5180
-58.608,-11.140,4786
-5.452,-11.084,5006
-55.244,-11.008,4912
-51.636,-10.877,5058
-61.470,-1.084,4594
-55.461,-10.814,4984
-55.183,-1.085,4968
-52.735,-10.802,5055
-55.953,-10.558,4908
-55.116,-10.595,4983
-51.570,-10.644,5013
-50.511,-1.047,5116
-58.499,-10.338,4710
-55.407,-10.312,4950
-59.457,-10.173,4677
-54.947,-10.183,4929
-54.980,-10.227,4929
-52.396,-10.154,4971
-57.527,-10.000,4765
-55.179,-9.975,4898
-54.913,-9.963,4884
-5.112,-10.014,5040
-58.572,-9.901,4662
-56.087,-9.867,4890
-55.842,-9.950,4886
-57.825,-9.846,4721
-56.479,-9.659,4807
-59.226,-9.462,4612
-57.459,-9.540,4708
-55.040,-2.397,4802
-55.430,-23.892,4793
-54.406,-23.891,4827
-54.282,-2.394,4836
-54.284,-23.787,4848
-54.564,-2.367,4820
-55.015,-23.636,4799
-54.187,-23.478,4863
-55.528,-23.273,4808
-55.226,-23.106,4795
-54.200,-23.062,4867
-55.632,-22.943,4801
-54.607,-22.860,4868
-53.858,-22.656,4942
-54.821,-22.637,4880
-55.721,-22.530,4831
-55.151,-22.549,4850
-54.308,-22.481,4950
-53.351,-2.249,4991
-54.514,-22.379,4916
-54.438,-22.410,4945
-54.233,-2.242,4969
-54.169,-22.277,4979
-53.819,-2.231,4957
-53.271,-22.295,4981
-55.948,-2.219,4884
-54.813,-22.224,4898
-53.771,-22.153,4976
-53.344,-22.238,4968
-52.720,-22.186,5003
-56.527,-22.108,4870
-54.794,-22.081,4927
-57.028,-22.012,4873
-54.543,-21.804,4951
-5.788,-21.699,4934
-52.423,-21.716,5067
-55.168,-2.161,4927
-56.112,-21.459,4956
-56.149,-21.480,4956
-54.383,-21.466,4952
-52.834,-21.302,5073
-52.037,-21.255,5118
-55.828,-21.158,4993
-5.648,-21.127,4925
-54.970,-20.931,5019
-51.701,-20.785,5156
-55.282,-20.690,5040
-56.675,-20.552,4945
-55.811,-20.483,5063
-55.787,-2.047,5053
-54.865,-20.438,5064
-54.630,-20.450,5031
-53.759,-2.045,5044
-52.879,-20.446,5098
-51.420,-20.364,5169
-5.638,-2.024,5007
-54.400,-20.139,5050
-51.097,-20.088,5186
-54.890,-19.954,5061
-5.436,-19.921,5030
-54.832,-19.830,5081
-51.929,-19.728,5169
-51.191,-19.675,5230
-54.044,-19.535,5150
-54.986,-19.448,5096
-54.578,-19.392,5014
-51.732,-19.118,5226
-57.652,-19.008,4971
-57.598,-19.009,4988
-53.013,-19.024,5155
-54.845,-18.918,5109
-52.627,-18.789,5073
-53.642,-18.683,5233
-54.751,-18.502,5166
-53.129,-18.544,5099
-53.705,-1.833,5231
-54.554,-18.101,5167
-54.754,-17.579,5051
-46.318,-22.855,4745
-46.224,-2.277,4731
-46.150,-2.275,4770
-46.373,-22.743,4752
-4.586,-2.266,4612
-45.738,-22.741,4725
-46.362,-22.610,4816
-46.177,-22.587,4657
-46.025,-22.627,4737
-46.058,-2.261,4737
-45.781,-22.554,4801
-46.144,-2.247,4701
-46.019,-22.458,4694
-45.926,-22.550,4778
-45.613,-22.471,4810
-45.495,-22.525,4832
-4.536,-22.537,4805
-45.280,-22.504,4675
-46.573,-2.243,4896
-46.350,-22.439,4896
-46.098,-22.370,4771
-45.781,-22.352,4839
-45.533,-22.395,4852
-45.460,-2.242,4839
-45.165,-22.448,4624
-44.971,-22.388,4802
-4.637,-22.278,4838
-46.327,-2.231,4838
-46.166,-22.271,4811
-45.526,-22.325,4796
-45.378,-22.305,4740
-45.165,-22.252,4662
-45.097,-22.327,4820
-44.939,-22.295,4897
-44.868,-22.286,4838
-46.614,-22.202,4848
-46.180,-22.164,4731
-45.939,-22.227,4794
-45.704,-22.247,4835
-4.576,-22.159,4835
-45.457,-22.158,4767
-45.466,-22.239,4767
-45.268,-22.209,4773
-44.975,-22.197,4877
-44.977,-22.219,4877
-44.642,-22.172,4580
-44.398,-22.170,4494
-44.237,-22.207,4478
-46.437,-22.061,4765
-46.192,-22.102,4677
-46.043,-22.149,4678
-45.546,-22.065,4833
-45.513,-22.116,4833
-45.266,-2.207,4795
-45.131,-22.121,4809
-45.047,-22.056,4866
-4.505,-22.117,4866
-44.098,-22.148,4521
-43.830,-22.087,4532
-46.339,-22.030,4712
-45.955,-22.046,4705
-45.839,-22.028,4773
-45.696,-22.043,4843
-45.350,-21.968,4779
-45.292,-21.989,4834
-44.932,-21.976,4885
-44.888,-21.958,4897
-44.605,-21.974,4760
-44.464,-22.001,4730
-44.321,-2.203,4694
-43.703,-21.960,4501
-43.309,-21.964,4598
-43.159,-21.952,4640
-4.306,-22.000,4667
-46.385,-21.919,4752
-45.930,-21.929,4759
-45.786,-21.874,4842
-45.590,-21.894,4822
-45.087,-21.878,4853
-44.513,-21.886,4756
-44.518,-21.914,4756
-44.256,-21.911,4689
-44.189,-21.948,4659
-43.936,-21.860,4565
-43.314,-21.869,4563
-43.007,-21.871,4617
-4.272,-21.880,4701
-46.569,-21.785,4801
-45.966,-21.781,4807
-45.843,-2.177,4837
-45.700,-21.790,4855
-45.539,-21.758,4840
-45.401,-21.837,4853
-44.807,-21.841,4818
-43.794,-21.839,4527
-43.115,-21.835,4570
-42.943,-2.180,4619
-42.812,-21.761,4561
-42.538,-21.768,4727
-46.384,-21.731,4848
-46.239,-21.708,4834
-45.922,-21.678,4824
-45.252,-21.693,4839
-44.985,-21.726,4822
-44.606,-21.680,4798
-44.443,-21.705,4736
-44.312,-21.742,4750
-43.743,-21.708,4537
-43.215,-21.674,4556
-43.056,-21.724,4640
-43.034,-21.731,4640
-4.296,-21.698,4642
-42.458,-21.742,4722
-42.344,-21.656,4772
-46.391,-21.642,4873
-45.570,-21.609,4908
-45.437,-21.556,4869
-45.070,-21.584,4823
-44.105,-21.599,4761
-43.917,-21.566,4679
-43.758,-21.602,4543
-43.256,-21.590,4621
-43.017,-21.629,4678
-42.830,-21.609,4697
-46.392,-21.470,4846
-46.191,-21.510,4911
-46.042,-21.545,4936
-45.738,-2.155,4938
-45.220,-21.464,4852
-44.904,-2.152,4882
-44.645,-21.490,4862
-44.329,-21.484,4795
-44.194,-21.470,4757
-43.507,-21.550,4531
-43.550,-21.464,4531
-43.313,-21.510,4565
-43.117,-21.465,4665
-4.320,-21.537,4665
-43.007,-21.539,4700
-42.962,-21.461,4715
-42.643,-21.530,4813
-4.247,-21.529,4833
-46.941,-21.360,5011
-46.522,-21.370,4876
-46.143,-21.358,4899
-45.948,-21.426,4935
-4.583,-21.409,4941
-45.511,-21.370,4891
-44.916,-21.403,4899
-43.964,-21.434,4730
-43.238,-21.364,4621
-43.033,-21.357,4712
-42.813,-21.418,4721
-42.474,-2.137,4802
-42.313,-21.375,4785
-46.708,-21.306,4938
-46.797,-21.301,4938
-46.364,-21.328,4861
-44.873,-21.318,4939
-44.657,-21.301,4892
-43.409,-21.292,4584
-43.450,-21.341,4584
-4.337,-21.345,4621
-43.018,-2.128,4727
-42.807,-21.320,4804
-42.858,-21.319,4804
-42.553,-21.290,4758
-46.976,-21.188,4941
-46.574,-21.250,4863
-46.139,-21.249,4898
-45.757,-21.238,4949
-4.544,-21.186,4966
-45.235,-21.233,4981
-45.064,-21.188,4977
-45.001,-21.249,4977
-44.924,-21.174,4940
-44.748,-21.155,4916
-44.614,-21.217,4875
-43.972,-21.191,4762
-43.772,-2.115,4694
-43.771,-21.222,4694
-43.561,-21.244,4530
-4.333,-21.198,4606
-43.213,-2.116,4601
-43.013,-21.178,4691
-4.286,-21.204,4811
-42.789,-21.156,4791
-42.613,-21.203,4712
-42.213,-21.155,4904
-42.238,-21.245,4904
-47.046,-21.076,4993
-46.613,-21.131,4914
-46.416,-21.129,4893
-46.205,-21.097,4875
-45.828,-21.113,4967
-45.562,-21.093,4955
-44.473,-2.113,4849
-44.221,-21.125,4806
-4.425,-21.132,4806
-44.175,-21.111,4791
-44.021,-21.114,4774
-44.078,-21.060,4774
-43.760,-21.065,4736
-43.518,-21.144,4575
-42.936,-21.121,4716
-42.370,-21.130,4854
-42.188,-21.101,4853
-46.736,-21.014,4974
-46.518,-21.015,4986
-46.115,-20.974,4962
-45.180,-21.024,4956
-44.754,-21.033,4884
-44.321,-2.103,4825
-4.422,-21.028,4807
-43.811,-20.957,4801
-43.582,-21.036,4676
-43.407,-21.029,4667
-43.184,-2.098,4649
-43.001,-20.992,4656
-42.837,-21.013,4795
-4.272,-21.010,4858
-42.512,-20.982,4624
-42.111,-21.020,4757
-46.984,-20.917,5053
-46.712,-20.851,5048
-46.388,-20.864,5028
-45.831,-20.941,4994
-45.517,-20.874,4999
-45.392,-20.944,4974
-45.270,-20.894,4944
-45.129,-20.901,4938
-4.492,-20.944,4910
-44.510,-20.908,4892
-44.241,-20.918,4834
-44.080,-20.914,4816
-43.742,-20.871,4731
-43.622,-20.918,4704
-43.472,-20.856,4711
-43.363,-20.903,4687
-43.091,-20.916,4670
-42.976,-20.876,4676
-42.801,-2.085,4755
-42.837,-20.926,4755
-42.346,-20.890,4730
-42.240,-20.868,4770
-42.023,-20.909,4861
-47.097,-20.780,5064
-45.916,-20.764,5060
-45.277,-20.770,4946
-43.935,-2.079,4855
-43.817,-20.833,4831
-43.695,-20.787,4740
-4.347,-20.791,4758
-43.340,-20.798,4687
-43.241,-20.842,4657
-43.190,-2.077,4674
-42.875,-20.756,4720
-42.793,-20.791,4762
-42.655,-20.841,4825
-42.268,-20.793,4789
-42.152,-20.827,4745
-42.022,-20.810,4841
-46.863,-20.742,5114
-46.753,-2.074,5132
-46.609,-20.720,5129
-46.313,-20.718,5063
-44.984,-20.704,4982
-44.829,-20.699,5006
-4.449,-20.654,4989
-44.334,-20.666,4952
-44.066,-20.671,4872
-43.886,-2.074,4882
-4.379,-20.664,4849
-43.615,-20.677,4780
-43.494,-20.691,4711
-43.297,-20.684,4667
-43.084,-20.665,4702
-42.857,-20.657,4703
-42.718,-20.707,4752
-4.262,-20.687,4849
-42.518,-20.669,4793
-42.279,-20.727,4780
-42.032,-20.735,4837
-41.912,-20.651,4809
-41.930,-20.696,4809
-47.058,-20.617,5051
-46.921,-20.584,5073
-46.508,-20.636,5075
-46.050,-20.617,5016
-45.160,-20.630,5015
-44.874,-2.056,5053
-43.952,-20.625,4934
-43.010,-2.057,4702
-42.713,-20.597,4756
-42.144,-20.614,4815
-47.123,-20.462,5076
-45.959,-20.477,5060
-45.805,-20.483,5025
-45.427,-20.462,5042
-45.127,-20.471,5045
-44.479,-20.509,5049
-44.225,-2.047,5004
-43.990,-20.534,4945
-43.851,-20.496,4818
-43.697,-20.527,4791
-43.196,-20.488,4685
-42.801,-20.506,4749
-42.665,-20.455,4884
-42.483,-20.475,4699
-42.331,-20.522,4658
-42.200,-20.515,4720
-41.906,-20.529,4728
-47.277,-20.398,5154
-45.663,-20.371,5106
-45.562,-20.448,5081
-44.768,-20.444,5119
-44.488,-20.395,5006
-44.334,-20.393,5014
-44.028,-20.408,5066
-43.414,-2.038,4556
-43.144,-20.360,4753
-42.898,-20.412,4820
-42.737,-20.353,4811
-42.798,-20.430,4811
-42.252,-20.384,4768
-42.154,-20.394,4659
-4.210,-20.447,4616
-41.959,-20.360,4668
-41.967,-20.421,4668
-41.874,-20.432,4669
-49.201,-20.283,5175
-46.846,-20.347,5045
-46.369,-20.334,4936
-45.901,-20.287,5107
-45.538,-20.287,5136
-4.521,-20.257,5057
-45.007,-20.276,5098
-44.307,-2.027,5032
-44.237,-20.331,5064
-44.051,-20.340,5073
-43.804,-20.251,4831
-43.041,-20.287,4760
-42.605,-20.319,4872
-42.475,-20.300,4826
-42.341,-20.288,4786
-42.028,-20.258,4624
-41.879,-2.026,4648
-46.364,-20.250,4978
-45.712,-20.178,5159
-44.767,-20.192,5140
-44.422,-20.199,5062
-4.420,-20.152,5080
-4.296,-20.163,4725
-42.900,-20.242,4725
-42.817,-20.238,4820
-42.738,-20.244,4868
-42.647,-2.023,4882
-42.525,-20.174,4893
-42.269,-20.171,4781
-41.985,-20.241,4683
-41.798,-20.206,4728
-41.623,-20.154,4741
-4.870,-2.014,5165
-48.107,-2.006,5150
-45.502,-20.145,5186
-45.295,-20.086,5114
-44.892,-20.145,5165
-44.581,-20.082,5102
-44.300,-20.071,5123
-44.189,-20.059,5118
-43.788,-2.009,4997
-43.407,-20.074,4617
-43.054,-20.110,4680
-42.849,-20.101,4718
-42.451,-20.107,4918
-42.009,-20.135,4486
-41.928,-20.104,4659
-48.936,-20.026,5170
-47.775,-19.974,5155
-46.225,-19.995,4991
-45.976,-20.017,5172
-45.541,-20.024,5208
-45.086,-19.952,5166
-44.860,-19.983,5178
-4.443,-1.999,5115
-44.341,-19.956,5131
-44.201,-19.967,5158
-44.275,-20.048,5158
-4.415,-20.037,5140
-44.057,-20.026,5091
-4.380,-1.997,5011
-43.851,-19.976,5011
-43.411,-19.961,4718
-42.269,-20.041,4778
-41.749,-20.006,4746
-41.690,-20.046,4781
-49.773,-19.862,5174
-49.371,-19.902,5181
-48.703,-19.910,5177
-48.384,-19.918,5182
-47.545,-19.937,5112
-46.822,-19.923,5044
-46.020,-1.989,5135
-4.499,-19.872,5161
-44.707,-19.948,5182
-44.612,-19.854,5152
-44.432,-19.889,5164
-44.054,-19.933,5135
-43.927,-19.911,5129
-43.827,-19.885,5097
-43.671,-19.883,4981
-43.476,-19.939,4699
-4.317,-1.993,4682
-42.971,-19.868,4732
-42.704,-19.922,4801
-42.133,-19.873,4720
-41.691,-19.933,4816
-4.857,-19.764,5172
-46.383,-19.753,5052
-45.905,-19.825,5110
-45.680,-19.792,5223
-45.415,-19.842,5237
-4.431,-1.976,5198
-44.085,-19.763,5150
-43.366,-19.823,4777
-43.174,-19.813,4734
-43.031,-1.976,4774
-43.093,-19.831,4774
-4.278,-1.984,4703
-42.399,-19.837,4964
-4.232,-19.836,4847
-42.130,-19.787,4715
-42.076,-19.760,4627
-41.717,-19.800,4739
-41.608,-19.763,4838
-50.690,-19.699,5226
-5.020,-1.973,5206
-49.081,-1.970,5200
-4.831,-1.966,5186
-47.939,-19.748,5148
-4.617,-19.695,5022
-45.252,-19.730,5247
-45.025,-19.716,5228
-44.806,-1.973,5192
-44.897,-19.748,5192
-44.556,-1.970,5219
-43.924,-19.689,5199
-4.396,-19.698,5199
-43.693,-19.666,5183
-43.583,-19.688,5023
-43.474,-19.707,4862
-42.878,-19.654,4774
-42.733,-19.710,4761
-42.408,-19.728,4955
-50.582,-19.552,5236
-46.942,-1.959,5170
-44.661,-19.629,5229
-4.404,-1.962,5202
-44.087,-19.555,5202
-43.994,-19.629,5220
-43.232,-19.624,4768
-42.751,-19.648,4846
-4.265,-19.576,4808
-42.295,-19.599,4746
-42.231,-19.622,4746
-42.106,-19.636,4738
-41.970,-19.602,4676
-41.634,-19.621,4835
-46.547,-1.949,5134
-45.966,-19.526,5131
-45.600,-19.465,5271
-4.468,-1.952,5264
-4.445,-1.953,5255
-44.394,-19.490,5250
-44.242,-19.457,5224
-44.159,-19.475,5242
-44.131,-19.548,5242
-4.375,-1.951,5260
-42.628,-19.518,4675
-4.255,-19.471,4844
-42.118,-19.547,4744
-42.012,-19.527,4714
-41.980,-19.500,4683
-4.108,-19.501,4961
-44.747,-19.442,5291
-44.063,-19.368,5291
-43.322,-19.417,4708
-43.139,-19.351,4830
-4.311,-1.945,4830
-42.545,-19.367,4761
-4.242,-1.941,4916
-42.215,-19.439,4830
-42.256,-19.424,4830
-42.114,-19.370,4805
-41.732,-19.418,4677
-41.382,-19.358,4727
-4.118,-19.400,4911
-4.893,-19.309,5207
-47.529,-1.931,5210
-47.293,-19.349,5217
-46.047,-19.309,5120
-45.557,-19.271,5305
-45.238,-19.321,5306
-44.405,-19.274,5294
-44.419,-19.298,5294
-4.396,-1.929,5319
-43.175,-1.929,4891
-4.216,-1.934,4837
-42.012,-19.279,4775
-41.247,-19.320,4901
-4.979,-19.215,5243
-4.767,-19.167,5180
-47.464,-19.228,5240
-46.246,-19.191,5190
-45.968,-19.222,5186
-45.456,-19.152,5344
-45.015,-19.226,5345
-44.250,-1.920,5323
-4.403,-1.924,5364
-4.371,-1.917,5324
-43.381,-19.219,4787
-4.325,-1.923,4776
-43.020,-19.235,4818
-42.608,-19.225,4913
-42.678,-19.173,4913
-42.483,-19.220,4892
-42.330,-19.226,4895
-4.224,-19.156,4916
-42.051,-1.921,4830
-42.080,-19.153,4830
-4.210,-1.924,4830
-41.863,-19.174,4822
-41.474,-19.179,4985
-46.682,-19.110,5209
-45.712,-19.149,5270
-44.323,-19.123,5329
-43.139,-19.088,4770
-42.926,-19.052,4788
-42.710,-19.057,4851
-42.550,-19.067,4728
-41.862,-19.075,4860
-49.464,-18.978,5234
-47.919,-19.037,5197
-47.463,-18.987,5155
-46.313,-18.998,5252
-46.155,-1.904,5250
-4.596,-19.004,5244
-44.041,-18.997,5430
-43.422,-19.035,4808
-43.255,-18.962,4835
-41.970,-18.975,4916
-4.165,-18.985,4960
-4.154,-19.001,4929
-41.224,-18.981,4879
-4.110,-18.965,4758
-4.888,-1.887,5217
-48.275,-18.915,5238
-4.758,-18.885,5209
-46.994,-18.938,5247
-46.673,-18.946,5269
-4.554,-18.905,5372
-43.080,-18.891,4772
-41.956,-18.855,4885
-41.363,-18.910,4837
-50.121,-18.842,5302
-4.680,-18.845,5239
-46.402,-1.877,5307
-45.498,-18.770,5431
-44.901,-18.755,5427
-44.431,-18.753,5418
-43.677,-18.803,4959
-42.932,-18.772,4768
-42.702,-18.816,4695
-42.622,-18.805,4685
-42.439,-18.824,4637
-42.477,-18.820,4637
-42.363,-18.783,4673
-42.289,-18.844,4745
-41.478,-1.878,4872
-41.315,-18.762,4882
-40.988,-18.777,4840
-4.994,-18.693,5297
-4.957,-18.687,5259
-4.920,-18.722,5285
-4.770,-18.740,5292
-47.492,-18.731,5301
-4.436,-1.873,5437
-43.364,-18.734,4842
-43.076,-18.666,4807
-41.406,-18.664,4822
-41.163,-18.724,4942
-49.202,-18.586,5296
-4.871,-1.859,5269
-48.194,-1.865,5299
-47.872,-18.577,5360
-46.513,-18.578,5299
-45.359,-18.600,5475
-4.406,-1.864,5433
-4.356,-1.861,5073
-43.375,-18.600,4877
-42.280,-1.862,4721
-41.912,-18.556,4928
-41.917,-18.591,4928
-41.489,-18.596,4800
-41.233,-18.570,4822
-49.504,-18.517,5242
-47.723,-18.497,5373
-47.393,-18.483,5339
-47.194,-18.474,5330
-4.460,-1.855,5445
-43.743,-18.452,5167
-43.304,-1.847,4903
-43.058,-18.470,4894
-42.766,-18.549,4849
-42.625,-18.523,4852
-42.559,-18.545,4861
-4.231,-18.475,4857
-42.249,-18.455,4866
